# Constructed from biom file
#OTU ID	515rcbc32	515rcbc25	515rcbc16	515rcbc34	515rcbc29	515rcbc11	515rcbc31	515rcbc33	515rcbc10	515rcbc9	515rcbc8	515rcbc12	515rcbc27	515rcbc19	515rcbc30	515rcbc23	515rcbc22	515rcbc28	515rcbc37	515rcbc17	515rcbc14	515rcbc35	515rcbc18	515rcbc13	515rcbc36	515rcbc15	515rcbc24	515rcbc21	515rcbc26	515rcbc20
D_0__Archaea;D_1__Crenarchaeota	0.0	0.0	0.0	0.0	0.0	1.01721121374e-05	0.0	0.0	0.0	0.0	0.0	6.72277946594e-07	0.0	0.0	7.3749032044e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Archaea;D_1__Diapherotrites	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.16243224308e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92534784618e-05	0.0
D_0__Archaea;D_1__Euryarchaeota	0.0	0.0	0.0	0.0	1.80028804609e-05	0.0	0.0	0.0	1.0945649378e-05	9.03832248735e-05	0.0	4.50426224218e-05	0.0	1.35381199613e-05	0.000803864449279	2.6747622805e-05	0.0	8.67558516822e-06	0.0	0.000138593735563	8.01205012339e-06	5.66289895123e-05	7.92818823281e-05	0.0	0.0	3.73915644631e-05	5.38024910553e-06	0.0	0.000166863480002	0.0
D_0__Archaea;D_1__Nanoarchaeaeota	3.24226180183e-05	0.0	0.0	6.39969281474e-05	1.20019203072e-05	3.05163364121e-05	0.0	3.80916103228e-05	0.0	0.0	2.37366184813e-05	0.0	0.0	6.76905998064e-06	0.0	4.01214342075e-05	1.98524959551e-05	0.0	7.99539465268e-05	0.0	3.20482004935e-05	0.0	3.52363921458e-05	1.67518217606e-05	0.0	0.0	5.91827401609e-05	6.8331098337e-05	6.41782615393e-06	0.0
D_0__Archaea;D_1__Thaumarchaeota	0.00700328549196	0.00538964271885	0.0300411094944	0.0420779802569	0.0307669227076	0.0113215608089	0.00884776072781	0.017693552995	0.015504512344	0.0495601349723	0.0128177739799	0.00161615618361	0.0185632549269	0.018872139226	0.0641469080718	0.0321238949888	0.0160705954756	0.0445317786685	0.021363694512	0.0357109858634	0.0276095247252	0.0324710625864	0.0328403174799	0.0220118937935	0.00494170966773	0.0256038737661	0.0585747720119	0.0138028818641	0.0672203111362	0.0199081163859
D_0__Bacteria;D_1__Acidobacteria	0.21613997925	0.231351599112	0.160298159311	0.191926787514	0.162373979837	0.148319567075	0.176525711608	0.138539186744	0.189463717909	0.181323812967	0.234945049728	0.172722322317	0.193911139366	0.189553986638	0.172580109886	0.185748866569	0.177317530747	0.193708465636	0.161395036459	0.160186639564	0.146139794251	0.258307472761	0.200442216721	0.229231928972	0.0485707265132	0.181788438528	0.201996072418	0.220649657917	0.219669353597	0.166921898928
D_0__Bacteria;D_1__Actinobacteria	0.0944687013661	0.157761638704	0.126902468879	0.172791705998	0.175288046087	0.119390080156	0.092179141775	0.158470621846	0.132453303123	0.137472885033	0.104085072041	0.0616532659263	0.151416260507	0.0870027279312	0.137829565987	0.107351584128	0.134143315168	0.119202540211	0.144732634003	0.220918414488	0.129042079287	0.102838244954	0.165549379399	0.0886841444007	0.179075545363	0.26239530362	0.136254808598	0.0906924502678	0.112857472917	0.157733537519
D_0__Bacteria;D_1__AncK6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.90458051614e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92534784618e-05	0.0
D_0__Bacteria;D_1__Armatimonadetes	0.0018913193844	0.00193616197378	0.000762142312755	0.000911956226101	0.000588094095055	0.000793424746714	0.000827769317871	0.000485668031616	0.000202494513493	0.000783321282237	0.00192266609699	0.000475300508242	0.0004662004662	0.00135381199613	0.00181422618828	0.000561700078905	0.000769284218258	0.000659344472785	0.00102341051554	0.000711447842558	0.000737108611351	0.00195936303713	0.00124208282314	0.000737080157467	0.000627952057226	0.00122457373617	0.00090388184973	0.000512483237527	0.00107177696771	0.0
D_0__Bacteria;D_1__BRC1	0.000140498011413	0.000260789163815	0.00033488071318	0.000191990784442	0.00013202112338	0.000376368149082	0.000171801179181	0.00027616417484	0.000207967338182	0.000677874186551	0.000213629566332	0.000287734961142	0.000254291163382	0.000345222059013	0.00078911464287	0.00101640966659	0.000213414331517	0.00053788628043	0.000383778943329	0.000147833317934	0.000328494055059	2.26515958049e-05	0.000220227450911	0.000134014574085	0.000982881480875	0.000224349386778	0.00020444946601	0.00016228635855	6.41782615393e-05	0.0
